raceId,driverId,constructorId,grid,position,laps,seconds,fastestLapSpeed,date,circuitId,Length,Turns,Constructor Experience,Driver Experience,Driver Age,Driver Wins,Constructor Wins,Driver Constructor Experience,DNF Score,prev_position,podium
1074,1,131,5,3,57,5863.259,202.469,2022-03-20,3,5.412,15,518,289,37,103,145.0,179,0.82,3.0,3
1075,1,131,15,10,50,5133.241,239.001,2022-03-27,77,6.174,27,520,290,37,103,145.0,180,0.82,10.0,0
1076,1,131,5,4,58,5295.091,232.039,2022-04-10,1,5.278,14,522,291,37,103,145.0,181,0.83,4.0,0
1077,1,131,14,13,62,0.0,217.054,2022-04-24,21,4.909,19,524,292,37,103,145.0,182,0.82,13.0,0
1078,1,131,6,6,57,5685.626,209.629,2022-05-08,79,3.363,19,526,293,37,103,145.0,183,0.83,6.0,0
1079,1,131,6,5,66,5895.009,199.755,2022-05-22,4,4.657,14,528,294,37,103,145.0,184,0.83,5.0,0
1080,1,131,8,8,64,7040.653,155.605,2022-05-29,6,3.337,19,530,295,37,103,145.0,185,0.83,8.0,0
1081,1,131,7,4,51,5717.62,201.887,2022-06-12,73,6.003,20,532,296,37,103,145.0,186,0.83,4.0,0
1082,1,131,4,3,70,5788.763,206.12,2022-06-19,7,4.361,14,534,297,37,103,145.0,187,0.83,3.0,3
1083,1,131,5,3,52,8276.536,234.312,2022-07-03,9,5.891,18,536,298,37,103,145.0,188,0.83,3.0,3
1084,1,131,8,3,71,5105.529,225.286,2022-07-10,70,4.318,10,538,299,37,103,145.0,189,0.83,3.0,3
1085,1,131,4,2,53,5412.699,215.333,2022-07-24,34,5.842,15,540,300,37,103,145.0,190,0.83,2.0,2
1086,1,131,7,2,70,5983.746,193.787,2022-07-31,11,4.381,14,542,301,37,103,145.0,191,0.83,2.0,2
1088,1,131,4,4,72,5815.789,207.604,2022-09-04,39,4.259,14,546,303,37,103,145.0,193,0.83,4.0,0
1089,1,131,19,5,53,4832.891,246.995,2022-09-11,14,5.793,11,548,304,37,103,145.0,194,0.83,5.0,0
1091,1,131,3,9,59,7401.753,164.766,2022-10-02,15,4.94,19,550,305,37,103,145.0,195,0.83,9.0,0
1092,1,131,6,5,28,10944.33,198.097,2022-10-09,22,5.807,18,552,306,37,103,145.0,196,0.83,5.0,0
1093,1,131,3,2,56,6136.71,198.805,2022-10-23,69,3.426,20,554,307,37,103,145.0,197,0.83,2.0,2
1094,1,131,3,2,71,5931.915,188.813,2022-10-30,32,4.304,17,556,308,37,103,145.0,198,0.83,2.0,2
1095,1,131,2,2,71,5915.573,209.791,2022-11-13,18,4.309,15,558,309,37,103,145.0,199,0.83,2.0,2
1096,1,131,5,18,55,0.0,211.738,2022-11-20,24,5.281,16,560,310,37,103,145.0,200,0.83,18.0,0
1098,1,131,7,5,57,5687.713,201.802,2023-03-05,3,5.412,15,562,311,38,103,145.0,201,0.83,5.0,0
1099,1,131,7,5,50,4905.959,239.145,2023-03-19,77,6.174,27,564,312,38,103,145.0,202,0.83,5.0,0
1100,1,131,3,2,58,9158.55,235.703,2023-04-02,1,5.278,14,566,313,38,103,145.0,203,0.83,2.0,2
1101,1,131,5,6,51,5608.581,205.141,2023-04-30,73,6.003,20,568,314,38,103,145.0,204,0.83,6.0,0
1102,1,131,13,6,57,5309.49,214.882,2023-05-07,79,3.363,19,570,315,38,103,145.0,205,0.83,6.0,0
1104,1,131,5,4,78,6571.042,158.799,2023-05-28,6,3.337,19,572,316,38,103,145.0,206,0.83,4.0,0
1105,1,131,4,2,66,5302.03,218.649,2023-06-04,4,4.657,14,574,317,38,103,145.0,207,0.83,2.0,2
1106,1,131,3,3,70,5642.946,208.228,2023-06-18,7,4.361,14,576,318,38,103,145.0,208,0.83,3.0,3
1107,1,131,5,8,71,5182.803,224.765,2023-07-02,70,4.318,10,578,319,38,103,145.0,209,0.83,8.0,0
1108,1,131,7,3,52,5123.721,234.221,2023-07-09,9,5.891,18,580,320,38,103,145.0,210,0.83,3.0,3
1109,1,131,1,4,70,5927.768,193.277,2023-07-23,11,4.381,14,582,321,38,103,145.0,211,0.83,4.0,0
1110,1,131,3,4,44,5000.121,234.978,2023-07-30,13,7.004,19,584,322,38,103,145.0,212,0.83,4.0,0
1111,1,131,13,6,72,8657.62,207.463,2023-08-27,39,4.259,14,586,323,38,103,145.0,213,0.83,6.0,0
1112,1,131,8,6,51,4463.822,243.682,2023-09-03,14,5.793,11,588,324,38,103,145.0,214,0.84,6.0,0
1113,1,131,5,3,62,6398.687,185.507,2023-09-17,15,4.94,19,590,325,38,103,145.0,215,0.83,3.0,3
1114,1,131,7,5,53,5507.797,218.648,2023-09-24,22,5.807,18,592,326,38,103,145.0,216,0.83,5.0,0
1117,1,131,6,2,71,7364.689,190.503,2023-10-29,32,4.304,17,598,329,38,103,145.0,219,0.83,2.0,2
1118,1,131,5,8,71,7071.753,207.554,2023-11-05,18,4.309,15,600,330,38,103,145.0,220,0.83,8.0,0
1119,1,131,10,7,50,5370.044,233.227,2023-11-19,80,4.6471285714285715,14,602,331,38,103,145.0,221,0.83,7.0,0
1120,1,131,11,9,58,5267.048,215.131,2023-11-26,24,5.281,16,604,332,38,103,145.0,222,0.83,9.0,0
1121,1,131,9,7,57,5555.066,205.688,2024-03-02,3,5.412,15,606,333,39,103,145.0,223,0.83,7.0,0
1122,1,131,8,9,50,4890.664,242.26,2024-03-09,77,6.174,27,608,334,39,103,145.0,224,0.83,9.0,0
1124,1,131,7,9,53,6912.192,222.509,2024-04-07,22,5.807,18,612,336,39,103,145.0,226,0.83,9.0,0
1125,1,131,18,9,56,6110.54,194.61,2024-04-21,17,5.451,16,614,337,39,103,145.0,227,0.83,9.0,0
1126,1,131,8,6,57,5466.461,213.554,2024-05-05,79,3.363,19,616,338,39,103,145.0,228,0.83,6.0,0
1127,1,131,8,6,63,5160.356,219.994,2024-05-19,21,4.909,19,618,339,39,103,145.0,229,0.83,6.0,0
1128,1,131,7,7,78,8610.462,0.0,2024-05-26,6,3.337,19,620,340,39,103,145.0,230,0.83,7.0,0
1129,1,131,7,4,70,6352.842,209.73,2024-06-09,7,4.361,14,622,341,39,103,145.0,231,0.83,4.0,0
1130,1,131,3,3,66,5318.017,215.466,2024-06-23,4,4.657,14,624,342,39,103,145.0,232,0.83,3.0,3
1131,1,131,5,4,71,5085.94,223.466,2024-06-30,70,4.318,10,626,343,39,103,145.0,233,0.84,4.0,0
1132,1,131,2,1,52,4947.059,237.12,2024-07-07,9,5.891,18,628,344,39,104,145.0,234,0.83,1.0,1
1074,4,214,8,9,57,5875.974,201.412,2022-03-20,3,5.412,15,46,337,40,32,0.0,23,0.48,9.0,0
1076,4,214,10,17,57,0.0,235.024,2022-04-10,1,5.278,14,50,339,40,32,0.0,25,0.48,17.0,0
1078,4,214,11,11,57,5701.386,208.753,2022-05-08,79,3.363,19,54,341,40,32,0.0,27,0.48,11.0,0
1079,4,214,20,9,65,0.0,194.344,2022-05-22,4,4.657,14,56,342,40,32,0.0,28,0.48,9.0,0
1080,4,214,7,7,64,7036.623,158.314,2022-05-29,6,3.337,19,58,343,40,32,0.0,29,0.5,7.0,0
1081,4,214,10,7,51,5734.537,200.12,2022-06-12,73,6.003,20,60,344,40,32,0.0,30,0.52,7.0,0
1082,4,214,2,9,70,5811.702,205.014,2022-06-19,7,4.361,14,62,345,40,32,0.0,31,0.53,9.0,0
1083,4,214,7,5,52,8279.882,231.501,2022-07-03,9,5.891,18,64,346,40,32,0.0,32,0.53,5.0,0
1084,4,214,19,10,70,0.0,226.739,2022-07-10,70,4.318,10,66,347,40,32,0.0,33,0.53,10.0,0
1085,4,214,7,6,53,5444.991,214.254,2022-07-24,34,5.842,15,68,348,41,32,0.0,34,0.54,6.0,0
1086,4,214,6,8,69,0.0,187.804,2022-07-31,11,4.381,14,70,349,41,32,0.0,35,0.53,8.0,0
1087,4,214,3,5,44,5226.15,223.397,2022-08-28,13,7.004,19,72,350,41,32,0.0,36,0.54,5.0,0
1088,4,214,13,6,72,5821.527,206.792,2022-09-04,39,4.259,14,74,351,41,32,0.0,37,0.55,6.0,0
1092,4,214,7,7,28,10950.373,200.218,2022-10-09,22,5.807,18,80,354,41,32,0.0,40,0.55,7.0,0
1093,4,214,14,7,56,6186.765,195.461,2022-10-23,69,3.426,20,82,355,41,32,0.0,41,0.56,7.0,0
1094,4,214,9,19,63,0.0,186.981,2022-10-30,32,4.304,17,84,356,41,32,0.0,42,0.55,19.0,0
1095,4,214,17,5,71,5923.605,209.163,2022-11-13,18,4.309,15,86,357,41,32,0.0,43,0.56,5.0,0
1098,4,117,5,3,57,5675.373,202.62,2023-03-05,3,5.412,15,101,359,41,32,0.0,1,0.52,3.0,3
1099,4,117,2,3,50,4895.622,240.962,2023-03-19,77,6.174,27,103,360,41,32,0.0,2,0.52,3.0,3
1100,4,117,4,3,58,9159.14,236.105,2023-04-02,1,5.278,14,105,361,41,32,0.0,3,0.53,3.0,3
1101,4,117,6,4,51,5584.46,207.315,2023-04-30,73,6.003,20,107,362,41,32,0.0,4,0.54,4.0,0
1102,4,117,2,3,57,5284.546,215.238,2023-05-07,79,3.363,19,109,363,41,32,0.0,5,0.55,3.0,3
1104,4,117,2,2,78,6559.901,156.678,2023-05-28,6,3.337,19,111,364,41,32,0.0,6,0.55,2.0,2
1105,4,117,8,7,66,5342.067,214.709,2023-06-04,4,4.657,14,113,365,41,32,0.0,7,0.56,7.0,0
1106,4,117,2,2,70,5647.918,207.176,2023-06-18,7,4.361,14,115,366,41,32,0.0,8,0.57,2.0,2
1107,4,117,7,5,71,5163.924,224.934,2023-07-02,70,4.318,10,117,367,41,32,0.0,9,0.57,5.0,0
1108,4,117,9,7,52,5134.131,232.188,2023-07-09,9,5.891,18,119,368,41,32,0.0,10,0.58,7.0,0
1109,4,117,8,9,70,5964.343,190.604,2023-07-23,11,4.381,14,121,369,42,32,0.0,11,0.58,9.0,0
1110,4,117,9,5,44,5006.634,227.283,2023-07-30,13,7.004,19,123,370,42,32,0.0,12,0.59,5.0,0
1111,4,117,5,2,72,8648.155,207.651,2023-08-27,39,4.259,14,125,371,42,32,0.0,13,0.59,2.0,2
1112,4,117,10,9,51,4467.437,242.201,2023-09-03,14,5.793,11,127,372,42,32,0.0,14,0.6,9.0,0
1113,4,117,7,15,62,6485.021,184.374,2023-09-17,15,4.94,19,129,373,42,32,0.0,15,0.6,15.0,0
1114,4,117,10,8,53,5533.146,215.067,2023-09-24,22,5.807,18,131,374,42,32,0.0,16,0.6,8.0,0
1115,4,117,4,6,57,5308.2,226.723,2023-10-08,78,5.419,16,133,375,42,32,0.0,17,0.6,6.0,0
1118,4,117,4,3,71,7043.049,208.382,2023-11-05,18,4.309,15,139,378,42,32,0.0,20,0.6,3.0,3
1119,4,117,9,9,50,5374.253,231.191,2023-11-19,80,4.6471285714285715,14,141,379,42,32,0.0,21,0.6,9.0,0
1120,4,117,7,7,58,5262.136,215.414,2023-11-26,24,5.281,16,143,380,42,32,0.0,22,0.61,7.0,0
1121,4,117,6,9,57,5579.629,206.83,2024-03-02,3,5.412,15,145,381,42,32,0.0,23,0.61,9.0,0
1122,4,117,4,5,50,4879.032,240.579,2024-03-09,77,6.174,27,147,382,42,32,0.0,24,0.61,5.0,0
1123,4,117,10,8,58,4927.835,236.055,2024-03-24,1,5.278,14,149,383,42,32,0.0,25,0.62,8.0,0
1124,4,117,5,6,53,6907.838,220.691,2024-04-07,22,5.807,18,151,384,42,32,0.0,26,0.62,6.0,0
1125,4,117,3,7,56,6095.968,200.629,2024-04-21,17,5.451,16,153,385,42,32,0.0,27,0.62,7.0,0
1126,4,117,15,9,57,5486.983,212.404,2024-05-05,79,3.363,19,155,386,42,32,0.0,28,0.63,9.0,0
1127,4,117,20,19,62,0.0,223.689,2024-05-19,21,4.909,19,157,387,42,32,0.0,29,0.62,19.0,0
1128,4,117,14,11,76,0.0,0.0,2024-05-26,6,3.337,19,159,388,42,32,0.0,30,0.63,11.0,0
1129,4,117,6,6,70,6365.437,205.753,2024-06-09,7,4.361,14,161,389,42,32,0.0,31,0.63,6.0,0
1130,4,117,10,12,65,0.0,214.022,2024-06-23,4,4.657,14,163,390,42,32,0.0,32,0.63,12.0,0
1131,4,117,15,18,70,0.0,229.633,2024-06-30,70,4.318,10,165,391,42,32,0.0,33,0.62,18.0,0
1132,4,117,10,8,52,5010.636,236.401,2024-07-07,9,5.891,18,167,392,42,32,0.0,34,0.62,8.0,0
1077,20,117,13,8,63,5598.878,217.61,2022-04-24,21,4.909,19,63,282,34,53,0.0,24,0.44,8.0,0
1078,20,117,0,17,54,0.0,208.423,2022-05-08,79,3.363,19,65,283,34,53,0.0,25,0.45,17.0,0
1079,20,117,16,11,65,0.0,192.059,2022-05-22,4,4.657,14,67,284,34,53,0.0,26,0.43,11.0,0
1080,20,117,9,10,64,7043.801,154.893,2022-05-29,6,3.337,19,69,285,34,53,0.0,27,0.45,10.0,0
1081,20,117,9,6,51,5730.04,199.719,2022-06-12,73,6.003,20,71,286,34,53,0.0,28,0.45,6.0,0
1082,20,117,16,12,70,5826.002,201.39,2022-06-19,7,4.361,14,73,287,34,53,0.0,29,0.47,12.0,0
1083,20,117,18,9,52,8292.667,229.343,2022-07-03,9,5.891,18,75,288,35,53,0.0,30,0.48,9.0,0
1084,20,117,18,17,70,0.0,222.065,2022-07-10,70,4.318,10,77,289,35,53,0.0,31,0.47,17.0,0
1085,20,117,12,11,53,5466.606,212.341,2022-07-24,34,5.842,15,79,290,35,53,0.0,32,0.48,11.0,0
1086,20,117,18,10,69,0.0,190.423,2022-07-31,11,4.381,14,81,291,35,53,0.0,33,0.47,10.0,0
1087,20,117,10,8,44,5231.001,224.098,2022-08-28,13,7.004,19,83,292,35,53,0.0,34,0.48,8.0,0
1088,20,117,19,14,72,5838.78,204.808,2022-09-04,39,4.259,14,85,293,35,53,0.0,35,0.49,14.0,0
1091,20,117,13,8,59,7400.27,164.696,2022-10-02,15,4.94,19,89,295,35,53,0.0,37,0.49,8.0,0
1092,20,117,9,6,28,10950.362,195.441,2022-10-09,22,5.807,18,91,296,35,53,0.0,38,0.51,6.0,0
1093,20,117,10,8,56,6197.041,193.54,2022-10-23,69,3.426,20,93,297,35,53,0.0,39,0.51,8.0,0
1094,20,117,16,14,70,0.0,186.486,2022-10-30,32,4.304,17,95,298,35,53,0.0,40,0.49,14.0,0
1095,20,117,9,11,71,5940.227,205.328,2022-11-13,18,4.309,15,97,299,35,53,0.0,41,0.51,11.0,0
1096,20,117,9,10,58,5349.812,210.51,2022-11-20,24,5.281,16,99,300,35,53,0.0,42,0.52,10.0,0
1074,807,117,17,17,57,5917.413,198.401,2022-03-20,3,5.412,15,57,183,34,0,0.0,1,0.44,17.0,0
1075,807,117,17,12,50,5151.035,237.332,2022-03-27,77,6.174,27,59,184,34,0,0.0,2,0.44,12.0,0
1098,807,210,10,15,56,0.0,201.656,2023-03-05,3,5.412,15,290,185,35,0,0.0,1,0.39,15.0,0
1099,807,210,10,12,50,4945.482,237.005,2023-03-19,77,6.174,27,292,186,35,0,0.0,2,0.4,12.0,0
1100,807,210,10,7,58,9163.31,234.219,2023-04-02,1,5.278,14,294,187,35,0,0.0,3,0.4,7.0,0
1101,807,210,0,17,50,0.0,202.479,2023-04-30,73,6.003,20,296,188,35,0,0.0,4,0.4,17.0,0
1102,807,210,12,15,57,5333.191,214.334,2023-05-07,79,3.363,19,298,189,35,0,0.0,5,0.4,15.0,0
1104,807,210,18,17,76,0.0,156.033,2023-05-28,6,3.337,19,300,190,35,0,0.0,6,0.4,17.0,0
1105,807,210,7,15,65,0.0,212.821,2023-06-04,4,4.657,14,302,191,35,0,0.0,7,0.4,15.0,0
1106,807,210,5,15,69,0.0,203.278,2023-06-18,7,4.361,14,304,192,35,0,0.0,8,0.4,15.0,0
1108,807,210,11,13,52,5143.601,231.08,2023-07-09,9,5.891,18,308,194,35,0,0.0,10,0.4,13.0,0
1109,807,210,10,14,69,0.0,188.716,2023-07-23,11,4.381,14,310,195,35,0,0.0,11,0.39,14.0,0
1110,807,210,0,18,44,5060.9,229.415,2023-07-30,13,7.004,19,312,196,35,0,0.0,12,0.4,18.0,0
1111,807,210,14,12,72,8665.251,205.881,2023-08-27,39,4.259,14,314,197,36,0,0.0,13,0.4,12.0,0
1112,807,210,13,17,50,0.0,242.796,2023-09-03,14,5.793,11,316,198,36,0,0.0,14,0.4,17.0,0
1113,807,210,9,13,62,6483.619,177.977,2023-09-17,15,4.94,19,318,199,36,0,0.0,15,0.4,13.0,0
1114,807,210,18,14,52,0.0,214.963,2023-09-24,22,5.807,18,320,200,36,0,0.0,16,0.4,14.0,0
1115,807,210,14,16,56,0.0,225.559,2023-10-08,78,5.419,16,322,201,36,0,0.0,17,0.4,16.0,0
1116,807,210,0,11,56,5811.266,196.648,2023-10-22,69,3.426,20,324,202,36,0,0.0,18,0.4,11.0,0
1117,807,210,12,13,71,7431.123,186.181,2023-10-29,32,4.304,17,326,203,36,0,0.0,19,0.4,13.0,0
1118,807,210,11,12,70,0.0,206.732,2023-11-05,18,4.309,15,328,204,36,0,0.0,20,0.4,12.0,0
1119,807,210,13,19,45,0.0,228.807,2023-11-19,80,4.6471285714285715,14,330,205,36,0,0.0,21,0.4,19.0,0
1120,807,210,8,15,58,5306.32,213.093,2023-11-26,24,5.281,16,332,206,36,0,0.0,22,0.4,15.0,0
1121,807,210,10,16,56,0.0,205.445,2024-03-02,3,5.412,15,334,207,36,0,0.0,23,0.4,16.0,0
1122,807,210,15,10,50,4920.269,240.633,2024-03-09,77,6.174,27,336,208,36,0,0.0,24,0.4,10.0,0
1123,807,210,16,9,58,4931.396,234.158,2024-03-24,1,5.278,14,338,209,36,0,0.0,25,0.4,9.0,0
1124,807,210,12,11,52,0.0,219.304,2024-04-07,22,5.807,18,340,210,36,0,0.0,26,0.4,11.0,0
1125,807,210,9,10,56,6113.03,194.649,2024-04-21,17,5.451,16,342,211,36,0,0.0,27,0.4,10.0,0
1126,807,210,9,11,57,5490.665,211.909,2024-05-05,79,3.363,19,344,212,36,0,0.0,28,0.4,11.0,0
1127,807,210,10,11,62,0.0,216.308,2024-05-19,21,4.909,19,346,213,36,0,0.0,29,0.4,11.0,0
1129,807,210,17,11,70,6378.751,204.733,2024-06-09,7,4.361,14,350,215,36,0,0.0,31,0.4,11.0,0
1130,807,210,13,11,66,5379.442,213.273,2024-06-23,4,4.657,14,352,216,36,0,0.0,32,0.4,11.0,0
1131,807,210,9,6,71,5116.886,221.388,2024-06-30,70,4.318,10,354,217,36,0,0.0,33,0.41,6.0,0
1132,807,210,6,6,52,5002.781,236.07,2024-07-07,9,5.891,18,356,218,36,0,0.0,34,0.41,6.0,0
1074,815,9,4,18,56,0.0,202.762,2022-03-20,3,5.412,15,654,216,32,2,69.0,23,0.69,18.0,0
1075,815,9,1,4,50,5070.093,241.481,2022-03-27,77,6.174,27,656,217,32,2,69.0,24,0.69,4.0,0
1076,815,9,3,2,58,5287.072,234.305,2022-04-10,1,5.278,14,658,218,32,2,69.0,25,0.69,2.0,2
1077,815,9,3,2,63,5544.513,223.845,2022-04-24,21,4.909,19,660,219,32,2,69.0,26,0.69,2.0,2
1078,815,9,4,4,57,5674.896,212.191,2022-05-08,79,3.363,19,662,220,32,2,69.0,27,0.69,4.0,0
1079,815,9,5,2,66,5853.547,200.099,2022-05-22,4,4.657,14,664,221,32,2,70.0,28,0.69,2.0,2
1080,815,9,3,1,64,6990.265,158.01,2022-05-29,6,3.337,19,666,222,32,3,71.0,29,0.69,1.0,1
1081,815,9,2,2,51,5666.764,203.787,2022-06-12,73,6.003,20,668,223,32,3,72.0,30,0.69,2.0,2
1083,815,9,4,2,52,8274.09,233.212,2022-07-03,9,5.891,18,672,225,32,3,74.0,32,0.69,2.0,2
1085,815,9,3,4,53,5419.422,215.086,2022-07-24,34,5.842,15,676,227,32,3,76.0,34,0.7,4.0,0
1086,815,9,11,5,70,5991.6,192.477,2022-07-31,11,4.381,14,678,228,32,3,77.0,35,0.7,5.0,0
1087,815,9,2,2,44,5170.735,227.64,2022-08-28,13,7.004,19,680,229,32,3,78.0,36,0.7,2.0,2
1088,815,9,5,5,72,5820.941,206.069,2022-09-04,39,4.259,14,682,230,32,3,79.0,37,0.7,5.0,0
1089,815,9,13,6,53,4833.602,248.182,2022-09-11,14,5.793,11,684,231,32,3,80.0,38,0.7,6.0,0
1091,815,9,2,1,59,7340.238,168.509,2022-10-02,15,4.94,19,686,232,32,4,81.0,39,0.7,1.0,1
1092,815,9,4,2,28,10931.07,196.995,2022-10-09,22,5.807,18,688,233,32,4,82.0,40,0.7,2.0,2
1093,815,9,9,4,56,6139.98,199.339,2022-10-23,69,3.426,20,690,234,32,4,83.0,41,0.7,4.0,0
1094,815,9,4,3,71,5934.826,189.476,2022-10-30,32,4.304,17,692,235,32,4,84.0,42,0.7,3.0,3
1095,815,9,4,7,71,5928.124,208.828,2022-11-13,18,4.309,15,694,236,32,4,85.0,43,0.7,7.0,0
1096,815,9,2,3,58,5276.007,213.68,2022-11-20,24,5.281,16,696,237,32,4,86.0,44,0.7,3.0,3
1098,815,9,2,2,57,5648.723,202.225,2023-03-05,3,5.412,15,698,238,33,4,87.0,45,0.7,2.0,2
1099,815,9,1,1,50,4874.894,241.098,2023-03-19,77,6.174,27,700,239,33,5,88.0,46,0.71,1.0,1
1100,815,9,0,5,58,9161.691,236.814,2023-04-02,1,5.278,14,702,240,33,5,89.0,47,0.71,5.0,0
1101,815,9,3,1,51,5562.436,206.625,2023-04-30,73,6.003,20,704,241,33,6,90.0,48,0.71,1.0,1
1102,815,9,1,2,57,5263.625,215.141,2023-05-07,79,3.363,19,706,242,33,6,91.0,49,0.71,2.0,2
1104,815,9,20,16,76,0.0,157.51,2023-05-28,6,3.337,19,708,243,33,6,92.0,50,0.71,16.0,0
1105,815,9,11,4,66,5313.752,218.678,2023-06-04,4,4.657,14,710,244,33,6,93.0,51,0.71,4.0,0
1106,815,9,12,6,70,5689.376,210.786,2023-06-18,7,4.361,14,712,245,33,6,94.0,52,0.71,6.0,0
1107,815,9,15,3,71,5150.795,228.227,2023-07-02,70,4.318,10,714,246,33,6,95.0,53,0.71,3.0,3
1108,815,9,15,6,52,5129.82,233.271,2023-07-09,9,5.891,18,716,247,33,6,96.0,54,0.71,6.0,0
1109,815,9,9,3,70,5926.237,191.647,2023-07-23,11,4.381,14,718,248,33,6,97.0,55,0.71,3.0,3
1110,815,9,2,2,44,4972.755,228.581,2023-07-30,13,7.004,19,720,249,33,6,98.0,56,0.71,2.0,2
1111,815,9,7,4,72,8655.093,206.549,2023-08-27,39,4.259,14,722,250,33,6,99.0,57,0.71,4.0,0
1112,815,9,5,2,51,4427.207,243.853,2023-09-03,14,5.793,11,724,251,33,6,100.0,58,0.72,2.0,2
1113,815,9,13,8,62,6456.952,183.136,2023-09-17,15,4.94,19,726,252,33,6,101.0,59,0.72,8.0,0
1115,815,9,0,10,57,5339.349,226.263,2023-10-08,78,5.419,16,730,254,33,6,103.0,61,0.72,10.0,0
1116,815,9,9,4,56,5739.822,198.991,2023-10-22,69,3.426,20,732,255,33,6,104.0,62,0.72,4.0,0
1118,815,9,9,4,71,7043.102,209.276,2023-11-05,18,4.309,15,736,257,33,6,106.0,64,0.72,4.0,0
1119,815,9,11,3,50,5350.53,232.685,2023-11-19,80,4.6471285714285715,14,738,258,33,6,107.0,65,0.72,3.0,3
1120,815,9,9,4,58,5244.077,217.292,2023-11-26,24,5.281,16,740,259,33,6,108.0,66,0.72,4.0,0
