raceId,driverId,constructorId,grid,position,laps,seconds,fastestLapSpeed,date,circuitId,Length,Turns,Constructor Experience,Driver Experience,Driver Age,Driver Wins,Constructor Wins,Driver Constructor Experience,DNF Score,prev_position,podium
1121,815,9,5,2,57,5527.199,206.468,2024-03-02,3,5.412,15,742,260,34,6,109.0,67,0.72,2.0,2
1122,815,9,3,2,50,4862.704,240.876,2024-03-09,77,6.174,27,744,261,34,6,110.0,68,0.72,2.0,2
1123,815,9,6,5,58,4883.152,236.363,2024-03-24,1,5.278,14,746,262,34,6,111.0,69,0.72,5.0,0
1124,815,9,2,2,53,6876.101,222.525,2024-04-07,22,5.807,18,748,263,34,6,112.0,70,0.72,2.0,2
1125,815,9,2,3,56,6071.714,197.444,2024-04-21,17,5.451,16,750,264,34,6,113.0,71,0.72,3.0,3
1126,815,9,4,4,57,5464.526,214.442,2024-05-05,79,3.363,19,752,265,34,6,114.0,72,0.72,4.0,0
1127,815,9,11,8,63,5180.028,221.775,2024-05-19,21,4.909,19,754,266,34,6,115.0,73,0.72,8.0,0
1130,815,9,11,8,66,5359.751,215.532,2024-06-23,4,4.657,14,760,269,34,6,118.0,76,0.72,8.0,0
1131,815,9,8,7,71,5117.47,223.043,2024-06-30,70,4.318,10,762,270,34,6,119.0,77,0.72,7.0,0
1132,815,9,0,17,50,0.0,236.409,2024-07-07,9,5.891,18,764,271,34,6,120.0,78,0.72,17.0,0
1074,817,1,18,14,57,5908.559,200.318,2022-03-20,3,5.412,15,1789,211,32,8,165.0,23,0.53,14.0,0
1076,817,1,7,6,58,5320.285,230.449,2022-04-10,1,5.278,14,1793,213,32,8,165.0,25,0.53,6.0,0
1077,817,1,6,18,62,0.0,216.634,2022-04-24,21,4.909,19,1795,214,32,8,165.0,26,0.53,18.0,0
1078,817,1,14,13,57,5705.16,208.901,2022-05-08,79,3.363,19,1797,215,32,8,165.0,27,0.53,13.0,0
1079,817,1,9,12,65,0.0,192.816,2022-05-22,4,4.657,14,1799,216,32,8,165.0,28,0.53,12.0,0
1080,817,1,14,13,64,7047.9,154.945,2022-05-29,6,3.337,19,1801,217,32,8,165.0,29,0.53,13.0,0
1081,817,1,12,8,51,5738.148,199.589,2022-06-12,73,6.003,20,1803,218,32,8,165.0,30,0.53,8.0,0
1082,817,1,9,11,70,5824.804,201.452,2022-06-19,7,4.361,14,1805,219,32,8,165.0,31,0.53,11.0,0
1083,817,1,14,13,52,8303.128,228.914,2022-07-03,9,5.891,18,1807,220,33,8,165.0,32,0.53,13.0,0
1084,817,1,11,9,70,0.0,222.309,2022-07-10,70,4.318,10,1809,221,33,8,165.0,33,0.53,9.0,0
1085,817,1,9,9,53,5462.484,212.151,2022-07-24,34,5.842,15,1811,222,33,8,165.0,34,0.53,9.0,0
1086,817,1,9,15,69,0.0,188.533,2022-07-31,11,4.381,14,1813,223,33,8,165.0,35,0.53,15.0,0
1087,817,1,7,15,44,5260.057,222.978,2022-08-28,13,7.004,19,1815,224,33,8,165.0,36,0.53,15.0,0
1088,817,1,17,17,72,5840.537,202.871,2022-09-04,39,4.259,14,1817,225,33,8,165.0,37,0.53,17.0,0
1091,817,1,16,5,59,7393.52,164.196,2022-10-02,15,4.94,19,1821,227,33,8,165.0,39,0.54,5.0,0
1092,817,1,11,11,28,10976.881,193.848,2022-10-09,22,5.807,18,1823,228,33,8,165.0,40,0.54,11.0,0
1093,817,1,15,16,56,6222.174,193.778,2022-10-23,69,3.426,20,1825,229,33,8,165.0,41,0.54,16.0,0
1094,817,1,11,7,70,0.0,188.905,2022-10-30,32,4.304,17,1827,230,33,8,165.0,42,0.54,7.0,0
1096,817,1,13,9,58,5349.182,209.413,2022-11-20,24,5.281,16,1831,232,33,8,165.0,44,0.54,9.0,0
1109,817,213,13,13,69,0.0,187.904,2023-07-23,11,4.381,14,144,233,34,8,0.0,1,0.51,13.0,0
1110,817,213,19,16,44,5053.521,227.169,2023-07-30,13,7.004,19,146,234,34,8,0.0,2,0.51,16.0,0
1116,817,213,14,15,55,0.0,199.734,2023-10-22,69,3.426,20,158,235,34,8,0.0,3,0.51,15.0,0
1117,817,213,4,7,71,7392.384,187.404,2023-10-29,32,4.304,17,160,236,34,8,0.0,4,0.51,7.0,0
1118,817,213,17,13,70,0.0,210.007,2023-11-05,18,4.309,15,162,237,34,8,0.0,5,0.51,13.0,0
1119,817,213,14,14,50,5396.814,229.884,2023-11-19,80,4.6471285714285715,14,164,238,34,8,0.0,6,0.51,14.0,0
1120,817,213,15,11,58,5278.853,214.648,2023-11-26,24,5.281,16,166,239,34,8,0.0,7,0.52,11.0,0
1121,817,215,14,13,56,0.0,204.735,2024-03-02,3,5.412,15,2,240,34,8,0.0,1,0.0,13.0,0
1122,817,215,14,16,49,0.0,238.166,2024-03-09,77,6.174,27,4,241,34,8,0.0,2,0.0,16.0,0
1123,817,215,18,12,57,0.0,233.887,2024-03-24,1,5.278,14,6,242,34,8,0.0,3,0.17,12.0,0
1126,817,215,20,15,57,5500.832,211.493,2024-05-05,79,3.363,19,12,245,34,8,0.0,6,0.25,15.0,0
1127,817,215,9,13,62,0.0,216.655,2024-05-19,21,4.909,19,14,246,34,8,0.0,7,0.21,13.0,0
1128,817,215,12,12,76,0.0,0.0,2024-05-26,6,3.337,19,16,247,34,8,0.0,8,0.25,12.0,0
1129,817,215,5,8,70,6376.599,203.689,2024-06-09,7,4.361,14,18,248,34,8,0.0,9,0.33,8.0,0
1130,817,215,18,15,65,0.0,211.015,2024-06-23,4,4.657,14,20,249,35,8,0.0,10,0.3,15.0,0
1131,817,215,11,9,71,5123.967,220.725,2024-06-30,70,4.318,10,22,250,35,8,0.0,11,0.32,9.0,0
1132,817,215,15,13,51,0.0,233.731,2024-07-07,9,5.891,18,24,251,35,8,0.0,12,0.33,13.0,0
1074,822,51,6,6,57,5869.703,201.691,2022-03-20,3,5.412,15,365,180,32,10,0.0,1,0.3,6.0,0
1076,822,51,12,8,58,5334.987,232.707,2022-04-10,1,5.278,14,369,182,32,10,0.0,3,0.3,8.0,0
1077,822,51,7,5,63,5571.167,218.831,2022-04-24,21,4.909,19,371,183,32,10,0.0,4,0.3,5.0,0
1078,822,51,5,7,57,5689.331,209.083,2022-05-08,79,3.363,19,373,184,32,10,0.0,5,0.3,7.0,0
1079,822,51,7,6,66,5900.451,194.802,2022-05-22,4,4.657,14,375,185,32,10,0.0,6,0.3,6.0,0
1080,822,51,12,9,64,7042.79,154.809,2022-05-29,6,3.337,19,377,186,32,10,0.0,7,0.31,9.0,0
1081,822,51,15,11,50,0.0,199.768,2022-06-12,73,6.003,20,379,187,32,10,0.0,8,0.3,11.0,0
1082,822,51,11,7,70,5807.004,203.864,2022-06-19,7,4.361,14,381,188,32,10,0.0,9,0.31,7.0,0
1084,822,51,0,11,70,0.0,224.421,2022-07-10,70,4.318,10,385,190,32,10,0.0,11,0.3,11.0,0
1085,822,51,11,14,53,5478.778,214.685,2022-07-24,34,5.842,15,387,191,32,10,0.0,12,0.31,14.0,0
1086,822,51,8,20,65,0.0,187.752,2022-07-31,11,4.381,14,389,192,32,10,0.0,13,0.31,20.0,0
1089,822,51,15,13,52,0.0,243.329,2022-09-11,14,5.793,11,395,195,33,10,0.0,16,0.31,13.0,0
1091,822,51,15,11,59,7429.082,162.937,2022-10-02,15,4.94,19,397,196,33,10,0.0,17,0.31,11.0,0
1092,822,51,12,15,28,10990.5,193.889,2022-10-09,22,5.807,18,399,197,33,10,0.0,18,0.31,15.0,0
1094,822,51,6,10,70,0.0,185.866,2022-10-30,32,4.304,17,403,199,33,10,0.0,20,0.31,10.0,0
1095,822,51,14,9,71,5936.596,205.432,2022-11-13,18,4.309,15,405,200,33,10,0.0,21,0.32,9.0,0
1096,822,51,18,15,57,0.0,210.417,2022-11-20,24,5.281,16,407,201,33,10,0.0,22,0.31,15.0,0
1098,822,51,12,8,57,5709.383,200.075,2023-03-05,3,5.412,15,409,202,33,10,0.0,23,0.32,8.0,0
1099,822,51,14,18,49,0.0,235.489,2023-03-19,77,6.174,27,411,203,33,10,0.0,24,0.32,18.0,0
1100,822,51,0,11,58,9164.884,231.06,2023-04-02,1,5.278,14,413,204,33,10,0.0,25,0.32,11.0,0
1101,822,51,13,18,50,0.0,203.292,2023-04-30,73,6.003,20,415,205,33,10,0.0,26,0.32,18.0,0
1102,822,51,10,13,57,5329.878,212.147,2023-05-07,79,3.363,19,417,206,33,10,0.0,27,0.32,13.0,0
1104,822,51,15,11,77,0.0,154.363,2023-05-28,6,3.337,19,419,207,33,10,0.0,28,0.32,11.0,0
1105,822,51,16,19,65,0.0,214.273,2023-06-04,4,4.657,14,421,208,33,10,0.0,29,0.32,19.0,0
1106,822,51,14,10,70,5702.78,204.888,2023-06-18,7,4.361,14,423,209,33,10,0.0,30,0.32,10.0,0
1107,822,51,14,15,70,0.0,222.259,2023-07-02,70,4.318,10,425,210,33,10,0.0,31,0.32,15.0,0
1108,822,51,20,12,52,5142.768,230.888,2023-07-09,9,5.891,18,427,211,33,10,0.0,32,0.32,12.0,0
1109,822,51,7,12,69,0.0,188.54,2023-07-23,11,4.381,14,429,212,33,10,0.0,33,0.32,12.0,0
1110,822,51,13,12,44,5035.641,228.153,2023-07-30,13,7.004,19,431,213,33,10,0.0,34,0.32,12.0,0
1111,822,51,18,14,72,8671.799,205.258,2023-08-27,39,4.259,14,433,214,34,10,0.0,35,0.33,14.0,0
1112,822,51,14,10,51,4485.199,242.531,2023-09-03,14,5.793,11,435,215,34,10,0.0,36,0.33,10.0,0
1115,822,51,9,8,57,5325.731,225.135,2023-10-08,78,5.419,16,441,218,34,10,0.0,39,0.33,8.0,0
1116,822,51,13,12,56,5819.963,194.629,2023-10-22,69,3.426,20,443,219,34,10,0.0,40,0.33,12.0,0
1117,822,51,9,15,71,7436.411,186.306,2023-10-29,32,4.304,17,445,220,34,10,0.0,41,0.33,15.0,0
1119,822,51,7,17,50,5433.639,228.814,2023-11-19,80,4.6471285714285715,14,449,222,34,10,0.0,43,0.34,17.0,0
1120,822,51,18,19,57,0.0,211.562,2023-11-26,24,5.281,16,451,223,34,10,0.0,44,0.34,19.0,0
1121,822,15,16,19,56,0.0,202.523,2024-03-02,3,5.412,15,791,224,34,10,0.0,1,0.31,19.0,0
1122,822,15,16,17,49,0.0,239.751,2024-03-09,77,6.174,27,793,225,34,10,0.0,2,0.31,17.0,0
1123,822,15,13,14,57,0.0,233.361,2024-03-24,1,5.278,14,795,226,34,10,0.0,3,0.31,14.0,0
1124,822,15,13,14,52,0.0,216.392,2024-04-07,22,5.807,18,797,227,34,10,0.0,4,0.31,14.0,0
1126,822,15,16,16,57,5502.232,211.548,2024-05-05,79,3.363,19,801,229,34,10,0.0,6,0.31,16.0,0
1127,822,15,16,18,62,0.0,216.959,2024-05-19,21,4.909,19,803,230,34,10,0.0,7,0.31,18.0,0
1128,822,15,17,13,76,0.0,0.0,2024-05-26,6,3.337,19,805,231,34,10,0.0,8,0.31,13.0,0
1129,822,15,0,13,70,6388.414,203.231,2024-06-09,7,4.361,14,807,232,34,10,0.0,9,0.31,13.0,0
1130,822,15,12,16,65,0.0,210.596,2024-06-23,4,4.657,14,809,233,34,10,0.0,10,0.31,16.0,0
1131,822,15,18,16,70,0.0,220.653,2024-06-30,70,4.318,10,811,234,34,10,0.0,11,0.31,16.0,0
1132,822,15,16,15,51,0.0,232.343,2024-07-07,9,5.891,18,813,235,34,10,0.0,12,0.31,15.0,0
1074,825,210,7,5,57,5868.338,201.641,2022-03-20,3,5.412,15,246,121,29,0,0.0,80,0.39,5.0,0
1075,825,210,10,9,50,5123.601,239.562,2022-03-27,77,6.174,27,248,122,29,0,0.0,81,0.4,9.0,0
1076,825,210,16,14,57,0.0,228.729,2022-04-10,1,5.278,14,250,123,29,0,0.0,82,0.39,14.0,0
1077,825,210,8,9,63,5603.246,217.538,2022-04-24,21,4.909,19,252,124,29,0,0.0,83,0.39,9.0,0
1078,825,210,16,16,56,0.0,208.351,2022-05-08,79,3.363,19,254,125,29,0,0.0,84,0.39,16.0,0
1079,825,210,8,17,64,0.0,192.261,2022-05-22,4,4.657,14,256,126,29,0,0.0,85,0.39,17.0,0
1082,825,210,5,17,70,5849.937,201.158,2022-06-19,7,4.361,14,262,129,29,0,0.0,88,0.39,17.0,0
1083,825,210,17,10,52,8294.901,228.872,2022-07-03,9,5.891,18,264,130,29,0,0.0,89,0.39,10.0,0
1084,825,210,7,8,70,0.0,222.265,2022-07-10,70,4.318,10,266,131,29,0,0.0,90,0.39,8.0,0
1086,825,210,13,16,69,0.0,188.856,2022-07-31,11,4.381,14,270,133,29,0,0.0,92,0.39,16.0,0
1087,825,210,12,16,43,0.0,222.482,2022-08-28,13,7.004,19,272,134,29,0,0.0,93,0.39,16.0,0
1088,825,210,18,15,72,5839.642,203.431,2022-09-04,39,4.259,14,274,135,29,0,0.0,94,0.39,15.0,0
1089,825,210,16,16,52,0.0,240.268,2022-09-11,14,5.793,11,276,136,29,0,0.0,95,0.39,16.0,0
1091,825,210,9,12,59,7432.848,162.641,2022-10-02,15,4.94,19,278,137,30,0,0.0,96,0.39,12.0,0
1092,825,210,18,14,28,10990.02,193.437,2022-10-09,22,5.807,18,280,138,30,0,0.0,97,0.4,14.0,0
1093,825,210,13,9,56,6197.521,194.184,2022-10-23,69,3.426,20,282,139,30,0,0.0,98,0.4,9.0,0
1094,825,210,19,17,70,0.0,186.007,2022-10-30,32,4.304,17,284,140,30,0,0.0,99,0.4,17.0,0
1096,825,210,16,17,57,0.0,208.556,2022-11-20,24,5.281,16,288,142,30,0,0.0,101,0.4,17.0,0
1098,825,210,17,13,56,0.0,201.959,2023-03-05,3,5.412,15,290,143,30,0,0.0,102,0.39,13.0,0
1099,825,210,13,10,50,4939.72,238.036,2023-03-19,77,6.174,27,292,144,30,0,0.0,103,0.4,10.0,0
1100,825,210,14,17,52,0.0,232.61,2023-04-02,1,5.278,14,294,145,30,0,0.0,104,0.4,17.0,0
1101,825,210,16,13,51,5652.165,204.164,2023-04-30,73,6.003,20,296,146,30,0,0.0,105,0.4,13.0,0
1102,825,210,4,10,57,5321.186,212.487,2023-05-07,79,3.363,19,298,147,30,0,0.0,106,0.4,10.0,0
1105,825,210,17,18,65,0.0,214.748,2023-06-04,4,4.657,14,302,149,30,0,0.0,108,0.4,18.0,0
1106,825,210,13,17,69,0.0,206.231,2023-06-18,7,4.361,14,304,150,30,0,0.0,109,0.4,17.0,0
1107,825,210,0,18,70,0.0,221.511,2023-07-02,70,4.318,10,306,151,30,0,0.0,110,0.4,18.0,0
1109,825,210,19,17,69,0.0,188.061,2023-07-23,11,4.381,14,310,153,30,0,0.0,112,0.39,17.0,0
1110,825,210,16,15,44,5052.204,227.171,2023-07-30,13,7.004,19,312,154,30,0,0.0,113,0.4,15.0,0
1111,825,210,0,16,72,8679.515,203.107,2023-08-27,39,4.259,14,314,155,30,0,0.0,114,0.4,16.0,0
1112,825,210,19,18,50,0.0,241.716,2023-09-03,14,5.793,11,316,156,30,0,0.0,115,0.4,18.0,0
1113,825,210,6,10,62,6469.534,181.271,2023-09-17,15,4.94,19,318,157,30,0,0.0,116,0.4,10.0,0
1114,825,210,15,15,52,0.0,213.662,2023-09-24,22,5.807,18,320,158,30,0,0.0,117,0.4,15.0,0
1115,825,210,18,14,56,0.0,224.061,2023-10-08,78,5.419,16,322,159,31,0,0.0,118,0.4,14.0,0
1116,825,210,0,14,55,0.0,195.523,2023-10-22,69,3.426,20,324,160,31,0,0.0,119,0.4,14.0,0
1119,825,210,8,13,50,5393.114,229.065,2023-11-19,80,4.6471285714285715,14,330,163,31,0,0.0,122,0.4,13.0,0
1120,825,210,17,20,57,0.0,211.395,2023-11-26,24,5.281,16,332,164,31,0,0.0,123,0.4,20.0,0
1121,825,210,15,12,56,0.0,203.863,2024-03-02,3,5.412,15,334,165,31,0,0.0,124,0.4,12.0,0
1122,825,210,13,12,50,4955.646,240.706,2024-03-09,77,6.174,27,336,166,31,0,0.0,125,0.4,12.0,0
1123,825,210,14,10,57,0.0,234.34,2024-03-24,1,5.278,14,338,167,31,0,0.0,126,0.4,10.0,0
1124,825,210,18,13,52,0.0,216.289,2024-04-07,22,5.807,18,340,168,31,0,0.0,127,0.4,13.0,0
1125,825,210,17,16,56,6140.087,194.145,2024-04-21,17,5.451,16,342,169,31,0,0.0,128,0.4,16.0,0
1126,825,210,18,19,57,5534.559,212.295,2024-05-05,79,3.363,19,344,170,31,0,0.0,129,0.4,19.0,0
1127,825,210,18,12,62,0.0,218.153,2024-05-19,21,4.909,19,346,171,31,0,0.0,130,0.4,12.0,0
1129,825,210,14,12,70,6379.18,205.226,2024-06-09,7,4.361,14,350,173,31,0,0.0,132,0.4,12.0,0
1130,825,210,16,17,65,0.0,210.077,2024-06-23,4,4.657,14,352,174,31,0,0.0,133,0.4,17.0,0
1131,825,210,12,8,71,5123.153,221.672,2024-06-30,70,4.318,10,354,175,31,0,0.0,134,0.41,8.0,0
1132,825,210,17,12,52,5037.212,235.396,2024-07-07,9,5.891,18,356,176,31,0,0.0,135,0.41,12.0,0
1074,830,9,2,19,54,0.0,204.14,2022-03-20,3,5.412,15,654,142,24,20,69.0,119,0.69,19.0,0
1075,830,9,4,1,50,5059.293,242.191,2022-03-27,77,6.174,27,656,143,24,21,69.0,120,0.69,1.0,1
1077,830,9,1,1,63,5527.986,225.281,2022-04-24,21,4.909,19,660,145,24,22,69.0,122,0.69,1.0,1
1078,830,9,3,1,57,5664.258,213.255,2022-05-08,79,3.363,19,662,146,24,23,69.0,123,0.69,1.0,1
1079,830,9,2,1,66,5840.475,196.943,2022-05-22,4,4.657,14,664,147,24,24,70.0,124,0.69,1.0,1
1080,830,9,4,3,64,6991.756,157.96,2022-05-29,6,3.337,19,666,148,24,24,71.0,125,0.69,3.0,3
1081,830,9,3,1,51,5645.941,203.779,2022-06-12,73,6.003,20,668,149,24,25,72.0,126,0.69,1.0,1
1082,830,9,1,1,70,5781.757,207.012,2022-06-19,7,4.361,14,670,150,24,26,73.0,127,0.69,1.0,1
1083,830,9,2,7,52,8289.088,229.633,2022-07-03,9,5.891,18,672,151,24,26,74.0,128,0.69,7.0,0
1084,830,9,1,2,71,5065.844,231.063,2022-07-10,70,4.318,10,674,152,24,26,75.0,129,0.69,2.0,2
1085,830,9,2,1,53,5402.112,215.724,2022-07-24,34,5.842,15,676,153,24,27,76.0,130,0.7,1.0,1
1086,830,9,10,1,70,5975.912,192.041,2022-07-31,11,4.381,14,678,154,24,28,77.0,131,0.7,1.0,1
1087,830,9,14,1,44,5152.894,230.575,2022-08-28,13,7.004,19,680,155,24,29,78.0,132,0.7,1.0,1
1088,830,9,1,1,72,5802.773,208.173,2022-09-04,39,4.259,14,682,156,24,30,79.0,133,0.7,1.0,1
1089,830,9,7,1,53,4827.511,246.088,2022-09-11,14,5.793,11,684,157,24,31,80.0,134,0.7,1.0,1
1091,830,9,8,7,59,7399.063,167.0,2022-10-02,15,4.94,19,686,158,25,31,81.0,135,0.7,7.0,0
1092,830,9,1,1,28,10904.004,199.266,2022-10-09,22,5.807,18,688,159,25,32,82.0,136,0.7,1.0,1
1093,830,9,2,1,56,6131.687,199.383,2022-10-23,69,3.426,20,690,160,25,33,83.0,137,0.7,1.0,1
1094,830,9,1,1,71,5916.729,188.85,2022-10-30,32,4.304,17,692,161,25,34,84.0,138,0.7,1.0,1
1095,830,9,3,6,71,5924.1,209.076,2022-11-13,18,4.309,15,694,162,25,34,85.0,139,0.7,6.0,0
1096,830,9,1,1,58,5265.914,212.676,2022-11-20,24,5.281,16,696,163,25,35,86.0,140,0.7,1.0,1
1098,830,9,1,1,57,5636.736,202.452,2023-03-05,3,5.412,15,698,164,25,36,87.0,141,0.7,1.0,1
1099,830,9,15,2,50,4880.249,241.838,2023-03-19,77,6.174,27,700,165,25,36,88.0,142,0.71,2.0,2
1100,830,9,1,1,58,9158.371,236.498,2023-04-02,1,5.278,14,702,166,25,37,89.0,143,0.71,1.0,1
1101,830,9,2,2,51,5564.573,207.333,2023-04-30,73,6.003,20,704,167,25,37,90.0,144,0.71,2.0,2
1102,830,9,9,1,57,5258.241,217.184,2023-05-07,79,3.363,19,706,168,25,38,91.0,145,0.71,1.0,1
1104,830,9,1,1,78,6531.98,156.822,2023-05-28,6,3.337,19,708,169,25,39,92.0,146,0.71,1.0,1
1105,830,9,1,1,66,5277.94,219.641,2023-06-04,4,4.657,14,710,170,25,40,93.0,147,0.71,1.0,1
1106,830,9,1,1,70,5638.348,207.683,2023-06-18,7,4.361,14,712,171,25,41,94.0,148,0.71,1.0,1
1107,830,9,1,1,71,5133.607,231.97,2023-07-02,70,4.318,10,714,172,25,42,95.0,149,0.71,1.0,1
1108,830,9,1,1,52,5116.938,234.922,2023-07-09,9,5.891,18,716,173,25,43,96.0,150,0.71,1.0,1
1109,830,9,2,1,70,5888.634,195.91,2023-07-23,11,4.381,14,718,174,25,44,97.0,151,0.71,1.0,1
1110,830,9,6,1,44,4950.45,231.49,2023-07-30,13,7.004,19,720,175,25,45,98.0,152,0.71,1.0,1
1111,830,9,1,1,72,8644.411,207.505,2023-08-27,39,4.259,14,722,176,25,46,99.0,153,0.71,1.0,1
1112,830,9,2,1,51,4421.143,244.659,2023-09-03,14,5.793,11,724,177,25,47,100.0,154,0.72,1.0,1
1113,830,9,11,5,62,6418.859,184.147,2023-09-17,15,4.94,19,726,178,25,47,101.0,155,0.72,5.0,0
1114,830,9,1,1,53,5458.421,221.963,2023-09-24,22,5.807,18,728,179,26,48,102.0,156,0.72,1.0,1
1115,830,9,1,1,57,5259.168,231.364,2023-10-08,78,5.419,16,730,180,26,49,103.0,157,0.72,1.0,1
1116,830,9,6,1,56,5721.362,198.412,2023-10-22,69,3.426,20,732,181,26,50,104.0,158,0.72,1.0,1
1117,830,9,3,1,71,7350.814,189.78,2023-10-29,32,4.304,17,734,182,26,51,105.0,159,0.72,1.0,1
1118,830,9,1,1,71,7008.894,211.277,2023-11-05,18,4.309,15,736,183,26,52,106.0,160,0.72,1.0,1
1119,830,9,2,1,50,5348.289,233.476,2023-11-19,80,4.6471285714285715,14,738,184,26,53,107.0,161,0.72,1.0,1
1120,830,9,1,1,58,5222.624,218.541,2023-11-26,24,5.281,16,740,185,26,54,108.0,162,0.72,1.0,1
1121,830,9,1,1,57,5504.742,210.383,2024-03-02,3,5.412,15,742,186,26,55,109.0,163,0.72,1.0,1
1122,830,9,1,1,50,4843.273,242.188,2024-03-09,77,6.174,27,744,187,26,56,110.0,164,0.72,1.0,1
1124,830,9,1,1,53,6863.566,223.093,2024-04-07,22,5.807,18,748,189,26,57,112.0,166,0.72,1.0,1
1125,830,9,1,1,56,6052.554,199.414,2024-04-21,17,5.451,16,750,190,26,58,113.0,167,0.72,1.0,1
1126,830,9,1,2,57,5457.488,213.488,2024-05-05,79,3.363,19,752,191,26,58,114.0,168,0.72,2.0,2
1127,830,9,1,1,63,5125.252,219.898,2024-05-19,21,4.909,19,754,192,26,59,115.0,169,0.72,1.0,1
1128,830,9,6,6,78,8609.407,0.0,2024-05-26,6,3.337,19,756,193,26,59,116.0,170,0.72,6.0,0
1129,830,9,2,1,70,6347.927,207.751,2024-06-09,7,4.361,14,758,194,26,60,117.0,171,0.72,1.0,1
1130,830,9,2,1,66,5300.227,215.557,2024-06-23,4,4.657,14,760,195,26,61,118.0,172,0.72,1.0,1
1131,830,9,1,5,71,5100.051,229.548,2024-06-30,70,4.318,10,762,196,26,61,119.0,173,0.72,5.0,0
1132,830,9,4,2,52,4948.524,238.416,2024-07-07,9,5.891,18,764,197,26,61,120.0,174,0.72,2.0,2
1074,832,6,3,2,57,5859.182,203.501,2022-03-20,3,5.412,15,2305,142,27,0,230.0,23,0.59,2.0,2
